,institution,publisher,collection,years,lengthofagreement,packageprice,carnegiebasicclassification,fte,source,url,notes,value,gbpvalue,usdvalue,createdAt,created_date,_id,Latitude,Longitude
2317,Aberystwyth University,Royal Society of Chemistry (RSC),Unclassified,2019,1 year,"£3,516",,8780.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,3516.0,3516.0,4570.0,1612370000000.0,2021-02-03 1718.00,48BFXdktWX3Q8KSNj,52.4178 N,4.0639 W
2318,Aberystwyth University,Sage,Unclassified,2015,1 year,"£47,230",,8780.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,"Academic years (2014/15 and 2015/16). All figures include VAT, where applicable.",47230.0,47230.0,61399.0,1612370000000.0,2021-02-03 1718.00,LX5zqX7DnGdcTwqGp,52.4178 N,4.0639 W
2319,Aberystwyth University,Sage,Unclassified,2018,1 year,"£60,377",,8780.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,60377.0,60377.0,78490.0,1612370000000.0,2021-02-03 1718.00,ZkwfsQxc5nSTKjNqE,52.4178 N,4.0639 W
2320,Anglia Ruskin University,Sage,Unclassified,2010,1 year,"£ 27,960",,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,27960.0,27960.0,36348.0,1612370000000.0,2021-02-03 1718.00,rN3T9b3euCpjWuirc,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2321,Anglia Ruskin University,Royal Society of Chemistry (RSC),Unclassified,2011,1 year,£ 264,,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,264.0,264.0,343.0,1612370000000.0,2021-02-03 1718.00,2MhRGTLGRRABPxm2K,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2322,Anglia Ruskin University,Elsevier,Unclassified,2011,1 year,"£ 78,961",,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,78961.0,78961.0,102649.0,1612370000000.0,2021-02-03 1718.00,XR9mSmJQxMQHEjxJN,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2323,Anglia Ruskin University,Springer Nature,Unclassified,2011,1 year,"£ 2,086",,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,2086.0,2086.0,2711.0,1612370000000.0,2021-02-03 1718.00,eWpvbmb8xsSHSgRJu,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2324,Anglia Ruskin University,Cambridge University Press (CUP),Unclassified,2012,1 year,"£ 4,168",,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,4168.0,4168.0,5418.0,1612370000000.0,2021-02-03 1718.00,zbPyZZtWSEvkv7TAi,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2325,Anglia Ruskin University,Taylor & Francis,Unclassified,2012,1 year,"£ 64,094",,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,64094.0,64094.0,83322.0,1612370000000.0,2021-02-03 1718.00,E4oJFqqMWBY35aH6j,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2326,Anglia Ruskin University,Royal Society of Chemistry (RSC),Unclassified,2012,1 year,£ 279,,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,279.0,279.0,362.0,1612370000000.0,2021-02-03 1718.00,dnDwbdmWwE8mwb3Rj,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2327,Anglia Ruskin University,Elsevier,Unclassified,2014,1 year,"£ 86,124",,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,86124.0,86124.0,111961.0,1612370000000.0,2021-02-03 1718.00,HLJ6yHj3t7uyJrsjp,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2328,Anglia Ruskin University,Institute of Physics Publishing (IOP),Unclassified,2014,1 year,£ 335,,21800.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,335.0,335.0,435.0,1612370000000.0,2021-02-03 1718.00,YpNc9WujmXeanZZT6,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2329,Anglia Ruskin University,Royal Society of Chemistry (RSC),Unclassified,2016,1 year,£695,,21800.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16).,695.0,695.0,903.0,1612370000000.0,2021-02-03 1718.00,Ab8uLhGzbhgJCWkxy,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2330,Anglia Ruskin University,Sage,Unclassified,2017,1 year,"£57,438",,21800.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,,57438.0,57438.0,74669.0,1612370000000.0,2021-02-03 1718.00,mHJmMEG3NPgnMytvc,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2331,Anglia Ruskin University,Wiley,Unclassified,2017,1 year,"£128,088",,21800.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,,128088.0,128088.0,166514.0,1612370000000.0,2021-02-03 1718.00,EtEHzzFsS6MN5a6Xg,GPS coordinates of Anglia Ruskin University,United Kingdom. Latitude: 52.2018 Longitude: 0.1335.
2332,Arts University Bournemouth,Elsevier,Unclassified,2010,1 year,£-,,3905.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,,,,1612370000000.0,2021-02-03 1718.00,SsuQTt7hniy8C9Pjq,50.7410 N,1.8979 W
2333,Arts University Bournemouth,Oxford University Press (OUP),Unclassified,2010,1 year,£ 335,,3905.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,335.0,335.0,435.0,1612370000000.0,2021-02-03 1718.00,KpRZ45nnDauexHQJz,50.7410 N,1.8979 W
2334,Arts University Bournemouth,Cambridge University Press (CUP),Unclassified,2011,1 year,£ 347,,3905.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,347.0,347.0,451.0,1612370000000.0,2021-02-03 1718.00,4phQJWHiMABz3McjR,50.7410 N,1.8979 W
2335,Arts University Bournemouth,Wiley,Unclassified,2013,1 year,£ 293,,3905.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,293.0,293.0,380.0,1612370000000.0,2021-02-03 1718.00,aK4oKLMqoEzKZfjhk,50.7410 N,1.8979 W
2336,Arts University Bournemouth,Oxford University Press (OUP),Unclassified,2017,1 year,£547,,3905.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,547.0,547.0,711.0,1612370000000.0,2021-02-03 1718.00,KNR46tti7ZMiHsSCn,50.7410 N,1.8979 W
2337,Arts University Bournemouth,Sage,Unclassified,2017,1 year,"£1,336",,3905.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,1336.0,1336.0,1736.0,1612370000000.0,2021-02-03 1718.00,iGBckwvKQneXHGzdS,50.7410 N,1.8979 W
2338,Arts University Bournemouth,Sage,Unclassified,2019,1 year,"£2,196",,3905.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,2196.0,2196.0,2854.0,1612370000000.0,2021-02-03 1718.00,SYCmbEJLmpJf9z2RY,50.7410 N,1.8979 W
2339,Arts University Bournemouth,Taylor & Francis,Unclassified,2018,1 year,"£11,490",,3905.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,11490.0,11490.0,14937.0,1612370000000.0,2021-02-03 1718.00,oETaotgieDhiM2Nni,50.7410 N,1.8979 W
2340,Aston University,Springer Nature,Unclassified,2010,1 year,"£ 5,251",,14435.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,5251.0,5251.0,6826.0,1612370000000.0,2021-02-03 1718.00,iB6n7LHysZSEKhJun,52.4869 N,1.8882 W
2341,Aston University,Elsevier,Unclassified,2011,1 year,"£ 254,704",,14435.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,254704.0,254704.0,331115.0,1612370000000.0,2021-02-03 1718.00,KTCwuoNfwceGGbLF2,52.4869 N,1.8882 W
2342,Aston University,Oxford University Press (OUP),Unclassified,2011,1 year,£ 60,,14435.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,60.0,60.0,78.0,1612370000000.0,2021-02-03 1718.00,KBhskFT8iPQAf8Nce,52.4869 N,1.8882 W
2343,Aston University,Oxford University Press (OUP),Unclassified,2013,1 year,£ 258,,14435.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,258.0,258.0,335.0,1612370000000.0,2021-02-03 1718.00,p7DdjXP4iNt88wmLv,52.4869 N,1.8882 W
2344,Aston University,Cambridge University Press (CUP),Unclassified,2014,1 year,"£ 12,127",,14435.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,12127.0,12127.0,15765.0,1612370000000.0,2021-02-03 1718.00,cfKoq5QR3Bc3iFTKu,52.4869 N,1.8882 W
2345,Aston University,Elsevier,Unclassified,2014,1 year,"£ 264,486",,14435.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,264486.0,264486.0,343831.0,1612370000000.0,2021-02-03 1718.00,rgQbZfzbtAy8LHTcG,52.4869 N,1.8882 W
2346,Aston University,De Gruyter,Unclassified,2016,1 year,"£2,355",,14435.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16).,2355.0,2355.0,3061.0,1612370000000.0,2021-02-03 1718.00,HHYyeWgkDRm84hStD,52.4869 N,1.8882 W
2347,Aston University,Taylor & Francis,Unclassified,2018,1 year,"£77,069",,14435.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,77069.0,77069.0,100189.0,1612370000000.0,2021-02-03 1718.00,P7kQiKjXjyMYgcb7q,52.4869 N,1.8882 W
2348,Bangor University,Wiley,Unclassified,2010,1 year,"£ 123,129",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,123129.0,123129.0,160067.0,1612370000000.0,2021-02-03 1718.00,yqmh7BERyP7Wnw366,53.2295 N,4.1300 W
2349,Bangor University,Elsevier,Unclassified,2011,1 year,"£ 249,413",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,249413.0,249413.0,324236.0,1612370000000.0,2021-02-03 1718.00,RuzDK9tbEbtcBpk44,53.2295 N,4.1300 W
2350,Bangor University,Royal Society of Chemistry (RSC),Unclassified,2011,1 year,"£ 13,994",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,13994.0,13994.0,18192.0,1612370000000.0,2021-02-03 1718.00,yXchLN5Nx4k2vBWTo,53.2295 N,4.1300 W
2351,Bangor University,Springer Nature,Unclassified,2011,1 year,"£ 76,965",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,76965.0,76965.0,100054.0,1612370000000.0,2021-02-03 1718.00,9Tf8gKXKDcYA5BEoL,53.2295 N,4.1300 W
2352,Bangor University,Cambridge University Press (CUP),Unclassified,2013,1 year,"£ 25,218",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,25218.0,25218.0,32783.0,1612370000000.0,2021-02-03 1718.00,dE2hK2ZzTQ4a9dSGM,53.2295 N,4.1300 W
2353,Bangor University,Royal Society of Chemistry (RSC),Unclassified,2013,1 year,"£ 19,033",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,19033.0,19033.0,24742.0,1612370000000.0,2021-02-03 1718.00,bgH2o8dxguJwqTF8N,53.2295 N,4.1300 W
2354,Bangor University,Springer Nature,Unclassified,2013,1 year,"£ 77,310",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,77310.0,77310.0,100503.0,1612370000000.0,2021-02-03 1718.00,hmHSYYiStS26SStNm,53.2295 N,4.1300 W
2355,Bangor University,Taylor & Francis,Unclassified,2013,1 year,"£ 147,196",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,147196.0,147196.0,191354.0,1612370000000.0,2021-02-03 1718.00,M8DEnPawHQhRtTHZE,53.2295 N,4.1300 W
2356,Bangor University,Oxford University Press (OUP),Unclassified,2014,1 year,"£ 24,485",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,24485.0,24485.0,31830.0,1612370000000.0,2021-02-03 1718.00,sqMP27utsC2DF2aTT,53.2295 N,4.1300 W
2357,Bangor University,Wiley,Unclassified,2014,1 year,"£ 144,738",,11690.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,144738.0,144738.0,188159.0,1612370000000.0,2021-02-03 1718.00,ZLgLZAx8yWf9cmaZn,53.2295 N,4.1300 W
2358,Bangor University,Cambridge University Press (CUP),Unclassified,2019,1 year,"£36,359",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,36359.0,36359.0,47266.0,1612370000000.0,2021-02-03 1718.00,AGoW3xsECbpZ24rx6,53.2295 N,4.1300 W
2359,Bangor University,Institute of Physics Publishing (IOP),Unclassified,2018,1 year,"£7,199",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,7199.0,7199.0,9358.0,1612370000000.0,2021-02-03 1718.00,Ghz9pQn65LW3naW7q,53.2295 N,4.1300 W
2360,Bangor University,Royal Society of Chemistry (RSC),Unclassified,2018,1 year,£698,,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,698.0,698.0,907.0,1612370000000.0,2021-02-03 1718.00,BzHSrCKQj8Aqo5uhw,53.2295 N,4.1300 W
2361,Bangor University,Sage,Unclassified,2015,1 year,"£68,884",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Includes VAT.,68884.0,68884.0,89549.0,1612370000000.0,2021-02-03 1718.00,Ka6ovppmuHhuSMH8Z,53.2295 N,4.1300 W
2362,Bangor University,Sage,Unclassified,2019,1 year,"£91,679",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,91679.0,91679.0,119182.0,1612370000000.0,2021-02-03 1718.00,zSTKNWxDQQSvvMGqQ,53.2295 N,4.1300 W
2363,Bangor University,Springer Nature,Unclassified,2017,1 year,"£126,530",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,126530.0,126530.0,164489.0,1612370000000.0,2021-02-03 1718.00,WLpBa7scqk6g5MiqB,53.2295 N,4.1300 W
2364,Bangor University,Taylor & Francis,Unclassified,2017,1 year,"£192,063",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,192063.0,192063.0,249681.0,1612370000000.0,2021-02-03 1718.00,vnjHqDCsvGJfnXBjx,53.2295 N,4.1300 W
2365,Bangor University,Wiley,Unclassified,2019,1 year,"£320,379",,11690.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,320379.0,320379.0,416492.0,1612370000000.0,2021-02-03 1718.00,ZjZYnKe7rdtMsjBCa,53.2295 N,4.1300 W
2366,Bath Spa University,Institute of Physics Publishing (IOP),Unclassified,2012,1 year,£ 349,,8460.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,349.0,349.0,453.0,1612370000000.0,2021-02-03 1718.00,4gbJYTxAMykvuWm56,25.7414 N,55.9010 E
2367,Bath Spa University,Elsevier,Unclassified,2013,1 year,"£ 19,445",,8460.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,19445.0,19445.0,25278.0,1612370000000.0,2021-02-03 1718.00,oKM84msGarBynS8f3,25.7414 N,55.9010 E
2368,Bath Spa University,Oxford University Press (OUP),Unclassified,2013,1 year,£ 247,,8460.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,247.0,247.0,321.0,1612370000000.0,2021-02-03 1718.00,B7qJKLnxBgTaeyRwF,25.7414 N,55.9010 E
2369,Bath Spa University,Sage,Unclassified,2013,1 year,£ 324,,8460.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,324.0,324.0,421.0,1612370000000.0,2021-02-03 1718.00,QiwBoSdSwFv8z3zTh,25.7414 N,55.9010 E
2370,Bath Spa University,Sage,Unclassified,2014,1 year,£ 306,,8460.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,306.0,306.0,397.0,1612370000000.0,2021-02-03 1718.00,4PKMZaMv3AsdbEoZY,25.7414 N,55.9010 E
2371,Bath Spa University,Oxford University Press (OUP),Unclassified,2018,1 year,"£3,630",,8460.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,3630.0,3630.0,4719.0,1612370000000.0,2021-02-03 1718.00,yiJPR3PZHf3oEA8hk,25.7414 N,55.9010 E
2372,Bath Spa University,Sage,Unclassified,2019,1 year,"£15,149",,8460.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,15149.0,15149.0,19693.0,1612370000000.0,2021-02-03 1718.00,kZEJ6XgeArBfesM48,25.7414 N,55.9010 E
2373,Bath Spa University,Springer Nature,Unclassified,2018,1 year,£759,,8460.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,759.0,759.0,986.0,1612370000000.0,2021-02-03 1718.00,aWBsGKqWYQR8K58JE,25.7414 N,55.9010 E
2374,Bath Spa University,Taylor & Francis,Unclassified,2017,1 year,"£50,610",,8460.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,50610.0,50610.0,65793.0,1612370000000.0,2021-02-03 1718.00,aTd9tMQTuncvSrckw,25.7414 N,55.9010 E
2375,"Birkbeck, University of London",Royal Society of Chemistry (RSC),Unclassified,2010,1 year,£ 500,,10010.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,500.0,500.0,650.0,1612370000000.0,2021-02-03 1718.00,ExiyR3LypcarcjmBi,51.5219 N,0.1303 W
2376,"Birkbeck, University of London",Elsevier,Unclassified,2011,1 year,"£ 133,588",,10010.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,133588.0,133588.0,173664.0,1612370000000.0,2021-02-03 1718.00,B9yCC9sS6g2JpRHoK,51.5219 N,0.1303 W
2377,"Birkbeck, University of London",Sage,Unclassified,2013,1 year,"£ 11,850",,10010.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,11850.0,11850.0,15405.0,1612370000000.0,2021-02-03 1718.00,d7fyijJWJPHfpWaCW,51.5219 N,0.1303 W
2378,"Birkbeck, University of London",Taylor & Francis,Unclassified,2013,1 year,"£ 42,004",,10010.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,42004.0,42004.0,54605.0,1612370000000.0,2021-02-03 1718.00,e6GJoNTB7rrkw2x7c,51.5219 N,0.1303 W
2379,"Birkbeck, University of London",Oxford University Press (OUP),Unclassified,2014,1 year,"£ 15,676",,10010.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,15676.0,15676.0,20378.0,1612370000000.0,2021-02-03 1718.00,t9uL2AWQgnqLTAhhH,51.5219 N,0.1303 W
2380,"Birkbeck, University of London",Taylor & Francis,Unclassified,2014,1 year,"£ 51,208",,10010.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,51208.0,51208.0,66570.0,1612370000000.0,2021-02-03 1718.00,6RJFmt7XdY9SpSvyM,51.5219 N,0.1303 W
2381,"Birkbeck, University of London",Royal Society of Chemistry (RSC),Unclassified,2015,1 year,"£1,554",,10010.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Includes VAT.,1554.0,1554.0,2020.0,1612370000000.0,2021-02-03 1718.00,oYr4z6AQXSeWd95JG,51.5219 N,0.1303 W
2382,"Birkbeck, University of London",Springer Nature,Unclassified,2016,1 year,"£12,044",,10010.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Includes VAT.,12044.0,12044.0,15657.0,1612370000000.0,2021-02-03 1718.00,6jijCmvH8iNTCs4fN,51.5219 N,0.1303 W
2383,"Birkbeck, University of London",Taylor & Francis,Unclassified,2015,1 year,"£52,134",,10010.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Includes VAT.,52134.0,52134.0,67774.0,1612370000000.0,2021-02-03 1718.00,Ek82rygqwbLLD7Z6Y,51.5219 N,0.1303 W
2384,"Birkbeck, University of London",Wiley,Unclassified,2015,1 year,"£73,715",,10010.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Includes VAT.,73715.0,73715.0,95829.0,1612370000000.0,2021-02-03 1718.00,Fko6ALiKgBYsFzzMA,51.5219 N,0.1303 W
2385,"Birkbeck, University of London",Wiley,Unclassified,2016,1 year,"£62,412",,10010.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Includes VAT.,62412.0,62412.0,81135.0,1612370000000.0,2021-02-03 1718.00,iQSXSdh8nXwjTmCJS,51.5219 N,0.1303 W
2386,Birmingham City University,Cambridge University Press (CUP),Unclassified,2010,1 year,£ 188,,24240.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,188.0,188.0,244.0,1612370000000.0,2021-02-03 1718.00,pqATSXpe7rqnrxAaF,52.4833 N,1.8849 W
2387,Birmingham City University,Springer Nature,Unclassified,2012,1 year,"£ 4,370",,24240.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,4370.0,4370.0,5681.0,1612370000000.0,2021-02-03 1718.00,gyr4Xy8YxuL79279Y,52.4833 N,1.8849 W
2388,Birmingham City University,Elsevier,Unclassified,2014,1 year,"£ 107,691",,24240.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,107691.0,107691.0,139998.0,1612370000000.0,2021-02-03 1718.00,qJdJFtfd8ZRShKXSt,52.4833 N,1.8849 W
2389,Birmingham City University,De Gruyter,Unclassified,2015,1 year,£756,,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,"Academic years (2014/15 and 2015/16). Figures include payments via subscription agents, payments for Collections agreements, and VAT.",756.0,756.0,982.0,1612370000000.0,2021-02-03 1718.00,E8myE9uEvJvsfmwRH,52.4833 N,1.8849 W
2390,Birmingham City University,Oxford University Press (OUP),Unclassified,2019,1 year,"£12,796",,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,12796.0,12796.0,16634.0,1612370000000.0,2021-02-03 1718.00,x4H9JCE4FWRFrAso3,52.4833 N,1.8849 W
2391,Birmingham City University,Sage,Unclassified,2015,1 year,"£57,271",,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,"Academic years (2014/15 and 2015/16). Figures include payments via subscription agents, payments for Collections agreements, and VAT.",57271.0,57271.0,74452.0,1612370000000.0,2021-02-03 1718.00,BHqHERcAGF82QaQuK,52.4833 N,1.8849 W
2392,Birmingham City University,Springer Nature,Unclassified,2016,1 year,"£2,815",,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,"Academic years (2014/15 and 2015/16). Figures include payments via subscription agents, payments for Collections agreements, and VAT.",2815.0,2815.0,3659.0,1612370000000.0,2021-02-03 1718.00,mqTPZiqprW44uyA3e,52.4833 N,1.8849 W
2393,Birmingham City University,Springer Nature,Unclassified,2018,1 year,"£23,596",,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,23596.0,23596.0,30674.0,1612370000000.0,2021-02-03 1718.00,Euv6CjifymyGtiLqF,52.4833 N,1.8849 W
2394,Birmingham City University,Taylor & Francis,Unclassified,2019,1 year,"£143,912",,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,143912.0,143912.0,187085.0,1612370000000.0,2021-02-03 1718.00,wejLKWGA3zEg9XKsZ,52.4833 N,1.8849 W
2395,Birmingham City University,Wiley,Unclassified,2019,1 year,"£126,694",,24240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,126694.0,126694.0,164702.0,1612370000000.0,2021-02-03 1718.00,X3iyTZD7J69HSNRGq,52.4833 N,1.8849 W
2396,Bishop Grosseteste University,Cambridge University Press (CUP),Unclassified,2010,1 year,"£ 1,134",,2440.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,1134.0,1134.0,1474.0,1612370000000.0,2021-02-03 1718.00,dEy39MQXMxgTbH48v,53.2439 N,0.5366 W
2397,Bishop Grosseteste University,Oxford University Press (OUP),Unclassified,2012,1 year,£ 389,,2440.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,389.0,389.0,505.0,1612370000000.0,2021-02-03 1718.00,kdTPu4LS3MDgpPJBh,53.2439 N,0.5366 W
